"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/delete_batch.feature: Verify that the API vaccination record will be successful deleted by batch file upload","47994","Verify that the API vaccination record will be successful deleted by batch file upload","features.batchTests.Steps","Mon Jan 19 11:44:34 UTC 2026","passed","Mon Jan 19 11:45:22 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/delete_batch.feature: Delete immunization event for a patient through batch file","47228","Delete immunization event for a patient through batch file","features.batchTests.Steps","Mon Jan 19 11:43:47 UTC 2026","passed","Mon Jan 19 11:44:34 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/create_batch.feature: verify that vaccination record will be successful if mandatory field for site, location and unique URI are invalid in batch file","51145","verify that vaccination record will be successful if mandatory field for site, location and unique URI are invalid in batch file","features.batchTests.Steps","Mon Jan 19 11:40:18 UTC 2026","passed","Mon Jan 19 11:41:09 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get successful if action flag has different cases","50843","verify that vaccination record will be get successful if action flag has different cases","features.batchTests.Steps","Mon Jan 19 11:41:09 UTC 2026","passed","Mon Jan 19 11:42:00 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if mandatory fields for site, location and unique identifiers are missing in batch file","34184","verify that vaccination record will be get rejected if mandatory fields for site, location and unique identifiers are missing in batch file","features.batchTests.Steps","Mon Jan 19 11:39:44 UTC 2026","passed","Mon Jan 19 11:40:18 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get successful with different valid value in gender field","51318","verify that vaccination record will be get successful with different valid value in gender field","features.batchTests.Steps","Mon Jan 19 11:38:52 UTC 2026","passed","Mon Jan 19 11:39:44 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/update_batch.feature: Verify that the API vaccination record will be successful updated and batch file will fail upload due to mandatory field missing","45862","Verify that the API vaccination record will be successful updated and batch file will fail upload due to mandatory field missing","features.batchTests.Steps","Mon Jan 19 11:48:21 UTC 2026","passed","Mon Jan 19 11:49:07 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get successful if non mandatory fields are missing in batch file","62547","verify that vaccination record will be get successful if non mandatory fields are missing in batch file","features.batchTests.Steps","Mon Jan 19 11:42:44 UTC 2026","passed","Mon Jan 19 11:43:47 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/update_batch.feature: Verify that the API vaccination record will be successful updated by batch file upload","41428","Verify that the API vaccination record will be successful updated by batch file upload","features.batchTests.Steps","Mon Jan 19 11:46:56 UTC 2026","passed","Mon Jan 19 11:47:37 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if expiry_date is invalid in batch file","33855","verify that vaccination record will be get rejected if expiry date is invalid in batch file","features.batchTests.Steps","Mon Jan 19 11:36:14 UTC 2026","passed","Mon Jan 19 11:36:48 UTC 2026","","Create the immunization event for a patient through batch file","",""
