"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different supplier fails on access denied","2551","Verify that the POST Create API for different supplier fails on access denied","features.APITests.steps","Thu Nov 27 09:33:15 UTC 2025","passed","Thu Nov 27 09:33:17 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if doseNumberPositiveInt is not valid","2754","Verify that the POST Create API will fail if doseNumberPositiveInt is not valid","features.APITests.steps","Thu Nov 27 09:33:33 UTC 2025","passed","Thu Nov 27 09:33:36 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/read.feature: Verify that the Read method of API will be successful and fetch valid imms event detail","4252","Verify that the Read method of API will be successful and fetch valid imms event detail","features.APITests.steps","Thu Nov 27 09:35:53 UTC 2025","passed","Thu Nov 27 09:35:57 UTC 2025","","Read the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Verify that the update request will fail for invalid Etag value","2466","Verify that the update request will fail for invalid Etag value","features.APITests.steps","Thu Nov 27 09:41:43 UTC 2025","passed","Thu Nov 27 09:41:46 UTC 2025","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Verify that the Update API will be successful with invalid but Mod11 compliant NHS Number","7335","Verify that the Update API will be successful with invalid but Mod11 compliant NHS Number","features.APITests.steps","Thu Nov 27 09:40:15 UTC 2025","passed","Thu Nov 27 09:40:23 UTC 2025","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if date to is invalid","3282","Verify that Search API will throw error if date to is invalid","features.APITests.steps","Thu Nov 27 09:38:59 UTC 2025","passed","Thu Nov 27 09:39:03 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if both NHS Number and Disease Type are invalid","3159","Verify that Search API will throw error if both NHS Number and Disease Type are invalid","features.APITests.steps","Thu Nov 27 09:38:40 UTC 2025","passed","Thu Nov 27 09:38:43 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","4582","Verify that the POST Create API for different vaccine types","features.APITests.steps","Thu Nov 27 09:32:34 UTC 2025","passed","Thu Nov 27 09:32:39 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if recorded has future or invalid formatted date","2692","Verify that the POST Create API will fail if recorded has future or invalid formatted date","features.APITests.steps","Thu Nov 27 09:33:59 UTC 2025","passed","Thu Nov 27 09:34:02 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if include is invalid","3511","Verify that Search API will throw error if include is invalid","features.APITests.steps","Thu Nov 27 09:38:09 UTC 2025","passed","Thu Nov 27 09:38:12 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","4317","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Thu Nov 27 09:36:39 UTC 2025","passed","Thu Nov 27 09:36:43 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient gender is invalid","2378","Verify that the POST Create API will fail if patient gender is invalid","features.APITests.steps","Thu Nov 27 09:35:13 UTC 2025","passed","Thu Nov 27 09:35:16 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Scenario Outline name: Verify that the Update API will be fails if recorded has future or invalid formatted date","4098","Scenario Outline name: Verify that the Update API will be fails if recorded has future or invalid formatted date","features.APITests.steps","Thu Nov 27 09:40:42 UTC 2025","passed","Thu Nov 27 09:40:46 UTC 2025","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error supplier is not authorized to make Search","3383","Verify that Search API will throw error supplier is not authorized to make Search","features.APITests.steps","Thu Nov 27 09:39:13 UTC 2025","passed","Thu Nov 27 09:39:17 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Verify that the Update API will be fails if patient's date of birth has future or invalid formatted date","4794","Verify that the Update API will be fails if patient's date of birth has future or invalid formatted date","features.APITests.steps","Thu Nov 27 09:41:17 UTC 2025","passed","Thu Nov 27 09:41:22 UTC 2025","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient name is empty","2560","Verify that the POST Create API will fail if patient name is empty","features.APITests.steps","Thu Nov 27 09:34:59 UTC 2025","passed","Thu Nov 27 09:35:02 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Scenario Outline name: Verify that the Update API will be fails if expiration date has invalid formatted date","5148","Scenario Outline name: Verify that the Update API will be fails if expiration date has invalid formatted date","features.APITests.steps","Thu Nov 27 09:41:04 UTC 2025","passed","Thu Nov 27 09:41:09 UTC 2025","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if doseNumberPositiveInt is not valid","2508","Verify that the POST Create API will fail if doseNumberPositiveInt is not valid","features.APITests.steps","Thu Nov 27 09:33:30 UTC 2025","passed","Thu Nov 27 09:33:33 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will be successful if all date field has valid past date","3487","Verify that the POST Create API will be successful if all date field has valid past date","features.APITests.steps","Thu Nov 27 09:33:36 UTC 2025","passed","Thu Nov 27 09:33:39 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","15450","Verify that the POST Create API for different vaccine types","features.APITests.steps","Thu Nov 27 09:31:47 UTC 2025","passed","Thu Nov 27 09:32:02 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","4929","Verify that the POST Create API for different vaccine types","features.APITests.steps","Thu Nov 27 09:32:02 UTC 2025","passed","Thu Nov 27 09:32:07 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","4129","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Thu Nov 27 09:36:43 UTC 2025","passed","Thu Nov 27 09:36:47 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/delete.feature: Verify that the Delete API will be successful with all the valid parameters","4605","Verify that the Delete API will be successful with all the valid parameters","features.APITests.steps","Thu Nov 27 09:35:16 UTC 2025","passed","Thu Nov 27 09:35:20 UTC 2025","","Delete an immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient forename is invalid","2456","Verify that the POST Create API will fail if patient forename is invalid","features.APITests.steps","Thu Nov 27 09:34:35 UTC 2025","passed","Thu Nov 27 09:34:37 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if date from is invalid","3418","Verify that Search API will throw error if date from is invalid","features.APITests.steps","Thu Nov 27 09:38:49 UTC 2025","passed","Thu Nov 27 09:38:53 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient forename is invalid","2498","Verify that the POST Create API will fail if patient forename is invalid","features.APITests.steps","Thu Nov 27 09:34:37 UTC 2025","passed","Thu Nov 27 09:34:40 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Scenario Outline name: Verify that the Update API will be fails if expiration date has invalid formatted date","4150","Scenario Outline name: Verify that the Update API will be fails if expiration date has invalid formatted date","features.APITests.steps","Thu Nov 27 09:41:13 UTC 2025","passed","Thu Nov 27 09:41:17 UTC 2025","","Update the immunization of a patient","",""
