"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if Person nhs number, name and gender is invalid in batch file","40640","verify that vaccination record will be get rejected if Person nhs number, name and gender is invalid in batch file","features.batchTests.Steps","Thu Jan 08 09:18:21 UTC 2026","passed","Thu Jan 08 09:19:01 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/create_batch.feature: Verify that full dataset vaccination record will be created through batch file","68167","Verify that full dataset vaccination record will be created through batch file","features.batchTests.Steps","Thu Jan 08 09:13:35 UTC 2026","passed","Thu Jan 08 09:14:43 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/create_batch.feature: verify that vaccination record will be successful if mandatory field for site, location and unique URI are invalid in batch file","56327","verify that vaccination record will be successful if mandatory field for site, location and unique URI are invalid in batch file","features.batchTests.Steps","Thu Jan 08 09:21:28 UTC 2026","passed","Thu Jan 08 09:22:24 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if recorded_date is invalid in batch file","39977","verify that vaccination record will be get rejected if recorded date is invalid in batch file","features.batchTests.Steps","Thu Jan 08 09:16:11 UTC 2026","passed","Thu Jan 08 09:16:51 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/delete_batch.feature: Verify that the API vaccination record will be successful deleted by batch file upload","54151","Verify that the API vaccination record will be successful deleted by batch file upload","features.batchTests.Steps","Thu Jan 08 09:26:59 UTC 2026","passed","Thu Jan 08 09:27:53 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/update_batch.feature: Verify that the API vaccination record will be successful updated and batch file will fail upload due to mandatory field missing","46618","Verify that the API vaccination record will be successful updated and batch file will fail upload due to mandatory field missing","features.batchTests.Steps","Thu Jan 08 09:31:10 UTC 2026","passed","Thu Jan 08 09:31:56 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get successful if action flag has different cases","53759","verify that vaccination record will be get successful if action flag has different cases","features.batchTests.Steps","Thu Jan 08 09:22:24 UTC 2026","passed","Thu Jan 08 09:23:18 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/create_batch.feature: Verify that vaccination record will be get rejected if date_and_time is invalid in batch file","39687","Verify that vaccination record will be get rejected if date and time is invalid in batch file","features.batchTests.Steps","Thu Jan 08 09:15:31 UTC 2026","passed","Thu Jan 08 09:16:11 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if non mandatory fields are empty string in batch file","49733","verify that vaccination record will be get rejected if non mandatory fields are empty string in batch file","features.batchTests.Steps","Thu Jan 08 09:23:18 UTC 2026","passed","Thu Jan 08 09:24:08 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get successful if non mandatory fields are missing in batch file","66700","verify that vaccination record will be get successful if non mandatory fields are missing in batch file","features.batchTests.Steps","Thu Jan 08 09:24:08 UTC 2026","passed","Thu Jan 08 09:25:14 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/delete_batch.feature: Delete immunization event for a patient through batch file","104622","Delete immunization event for a patient through batch file","features.batchTests.Steps","Thu Jan 08 09:25:14 UTC 2026","passed","Thu Jan 08 09:26:59 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/delete_batch.feature: Verify that the API vaccination record will be successful deleted and batch file will successful with mandatory field missing","40999","Verify that the API vaccination record will be successful deleted and batch file will successful with mandatory field missing","features.batchTests.Steps","Thu Jan 08 09:27:53 UTC 2026","passed","Thu Jan 08 09:28:34 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/create_batch.feature: Verify that minimum dataset vaccination record will be created through batch file","48275","Verify that minimum dataset vaccination record will be created through batch file","features.batchTests.Steps","Thu Jan 08 09:14:43 UTC 2026","passed","Thu Jan 08 09:15:31 UTC 2026","","Create the immunization event for a patient through batch file","",""
