"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if mandatory fields for site, location and unique identifiers are missing in batch file","39649","verify that vaccination record will be get rejected if mandatory fields for site, location and unique identifiers are missing in batch file","features.batchTests.Steps","Tue Nov 04 18:19:41 UTC 2025","passed","Tue Nov 04 18:20:21 UTC 2025","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if NHS Number is invalid","2265","Verify that Search API will throw error if NHS Number is invalid","features.APITests.steps","Tue Nov 04 18:10:12 UTC 2025","passed","Tue Nov 04 18:10:14 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Scenario Outline name: Verify that the Update API will be fails if patient's date of birth has future or invalid formatted date","3206","Scenario Outline name: Verify that the Update API will be fails if patient's date of birth has future or invalid formatted date","features.APITests.steps","Tue Nov 04 18:12:25 UTC 2025","passed","Tue Nov 04 18:12:28 UTC 2025","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient forename is invalid","2145","Verify that the POST Create API will fail if patient forename is invalid","features.APITests.steps","Tue Nov 04 18:08:03 UTC 2025","passed","Tue Nov 04 18:08:05 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the POST method of Search API will be successful with all the valid parameters","2989","Verify that the POST method of Search API will be successful with all the valid parameters","features.APITests.steps","Tue Nov 04 18:09:55 UTC 2025","passed","Tue Nov 04 18:09:58 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get successful with different valid value in gender field","52328","verify that vaccination record will be get successful with different valid value in gender field","features.batchTests.Steps","Tue Nov 04 18:18:49 UTC 2025","passed","Tue Nov 04 18:19:41 UTC 2025","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if Disease Type is invalid","2390","Verify that Search API will throw error if Disease Type is invalid","features.APITests.steps","Tue Nov 04 18:10:30 UTC 2025","passed","Tue Nov 04 18:10:32 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if recorded has future or invalid formatted date","1823","Verify that the POST Create API will fail if recorded has future or invalid formatted date","features.APITests.steps","Tue Nov 04 18:07:29 UTC 2025","passed","Tue Nov 04 18:07:31 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Flu event is created and search post request fetch the only one record matched with identifier and _elements with correct version id","4927","Flu event is created and search post request fetch the only one record matched with identifier and  elements with correct version id","features.APITests.steps","Tue Nov 04 18:11:19 UTC 2025","passed","Tue Nov 04 18:11:24 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get successful if non mandatory fields are missing in batch file","60544","verify that vaccination record will be get successful if non mandatory fields are missing in batch file","features.batchTests.Steps","Tue Nov 04 18:22:37 UTC 2025","passed","Tue Nov 04 18:23:37 UTC 2025","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if both date from and date to are invalid","2548","Verify that Search API will throw error if both date from and date to are invalid","features.APITests.steps","Tue Nov 04 18:11:00 UTC 2025","passed","Tue Nov 04 18:11:03 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if occurrenceDateTime has future or invalid formatted date","1955","Verify that the POST Create API will fail if occurrenceDateTime has future or invalid formatted date","features.APITests.steps","Tue Nov 04 18:07:22 UTC 2025","passed","Tue Nov 04 18:07:24 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if date from is invalid","2243","Verify that Search API will throw error if date from is invalid","features.APITests.steps","Tue Nov 04 18:10:46 UTC 2025","passed","Tue Nov 04 18:10:48 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if date from is invalid","2381","Verify that Search API will throw error if date from is invalid","features.APITests.steps","Tue Nov 04 18:10:43 UTC 2025","passed","Tue Nov 04 18:10:46 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the POST method of Search API will be successful with all the valid parameters","3014","Verify that the POST method of Search API will be successful with all the valid parameters","features.APITests.steps","Tue Nov 04 18:09:48 UTC 2025","passed","Tue Nov 04 18:09:51 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the POST method of Search API will be successful with all the valid parameters","3052","Verify that the POST method of Search API will be successful with all the valid parameters","features.APITests.steps","Tue Nov 04 18:09:45 UTC 2025","passed","Tue Nov 04 18:09:48 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient's data of birth has future or invalid formatted date","1721","Verify that the POST Create API will fail if patient's data of birth has future or invalid formatted date","features.APITests.steps","Tue Nov 04 18:07:44 UTC 2025","passed","Tue Nov 04 18:07:46 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Scenario Outline name: Verify that the Update API will be fails if patient's date of birth has future or invalid formatted date","3154","Scenario Outline name: Verify that the Update API will be fails if patient's date of birth has future or invalid formatted date","features.APITests.steps","Tue Nov 04 18:12:32 UTC 2025","passed","Tue Nov 04 18:12:35 UTC 2025","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the immunisation events retrieved in the response of Search API should be within Date From and Date To range","1732","Verify that the immunisation events retrieved in the response of Search API should be within Date From and Date To range","features.APITests.steps","Tue Nov 04 18:10:07 UTC 2025","failed","Tue Nov 04 18:10:09 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient's data of birth has future or invalid formatted date","1834","Verify that the POST Create API will fail if patient's data of birth has future or invalid formatted date","features.APITests.steps","Tue Nov 04 18:07:39 UTC 2025","passed","Tue Nov 04 18:07:41 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if expiration date has invalid formatted date","1689","Verify that the POST Create API will fail if expiration date has invalid formatted date","features.APITests.steps","Tue Nov 04 18:07:51 UTC 2025","passed","Tue Nov 04 18:07:53 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient's data of birth has future or invalid formatted date","1636","Verify that the POST Create API will fail if patient's data of birth has future or invalid formatted date","features.APITests.steps","Tue Nov 04 18:07:41 UTC 2025","passed","Tue Nov 04 18:07:42 UTC 2025","","Create the immunization event for a patient","",""
