"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/batch_file_validation.feature: verify that vaccination file will be rejected if file name format is invalid","19089","verify that vaccination file will be rejected if file name format is invalid","features.batchTests.Steps","Thu Nov 13 11:07:04 UTC 2025","passed","Thu Nov 13 11:07:23 UTC 2025","","Validate the file level and columns validations for vaccination batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/batch_file_validation.feature: verify that vaccination file will be rejected if columns are missing","54886","verify that vaccination file will be rejected if columns are missing","features.batchTests.Steps","Thu Nov 13 11:11:06 UTC 2025","passed","Thu Nov 13 11:12:01 UTC 2025","","Validate the file level and columns validations for vaccination batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/batch_file_validation.feature: verify that vaccination file will be rejected if one of the column name is invalid","60243","verify that vaccination file will be rejected if one of the column name is invalid","features.batchTests.Steps","Thu Nov 13 11:14:01 UTC 2025","passed","Thu Nov 13 11:15:01 UTC 2025","","Validate the file level and columns validations for vaccination batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/batch_file_validation.feature: verify that vaccination file will be rejected if file name format is invalid","19084","verify that vaccination file will be rejected if file name format is invalid","features.batchTests.Steps","Thu Nov 13 11:06:45 UTC 2025","passed","Thu Nov 13 11:07:04 UTC 2025","","Validate the file level and columns validations for vaccination batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/batch_file_validation.feature: verify that vaccination file will be rejected if file name format is invalid","18919","verify that vaccination file will be rejected if file name format is invalid","features.batchTests.Steps","Thu Nov 13 11:07:42 UTC 2025","passed","Thu Nov 13 11:08:01 UTC 2025","","Validate the file level and columns validations for vaccination batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/batch_file_validation.feature: verify that vaccination file will be rejected if file delimiter is invalid","59876","verify that vaccination file will be rejected if file delimiter is invalid","features.batchTests.Steps","Thu Nov 13 11:13:01 UTC 2025","passed","Thu Nov 13 11:14:01 UTC 2025","","Validate the file level and columns validations for vaccination batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/batch_file_validation.feature: verify that vaccination file will be rejected if column order is invalid","60069","verify that vaccination file will be rejected if column order is invalid","features.batchTests.Steps","Thu Nov 13 11:12:01 UTC 2025","passed","Thu Nov 13 11:13:01 UTC 2025","","Validate the file level and columns validations for vaccination batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/batch_file_validation.feature: verify that vaccination file will be rejected if file name format is invalid","26456","verify that vaccination file will be rejected if file name format is invalid","features.batchTests.Steps","Thu Nov 13 11:06:18 UTC 2025","passed","Thu Nov 13 11:06:45 UTC 2025","","Validate the file level and columns validations for vaccination batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/batch_file_validation.feature: verify that vaccination file will be rejected if the processed file is duplicate","124563","verify that vaccination file will be rejected if the processed file is duplicate","features.batchTests.Steps","Thu Nov 13 11:08:01 UTC 2025","failed","Thu Nov 13 11:10:06 UTC 2025","","Validate the file level and columns validations for vaccination batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/batch_file_validation.feature: verify that vaccination file will be rejected if file is empty","59915","verify that vaccination file will be rejected if file is empty","features.batchTests.Steps","Thu Nov 13 11:10:06 UTC 2025","passed","Thu Nov 13 11:11:06 UTC 2025","","Validate the file level and columns validations for vaccination batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/batch_file_validation.feature: verify that vaccination file will be rejected if additional column is present","60282","verify that vaccination file will be rejected if additional column is present","features.batchTests.Steps","Thu Nov 13 11:15:01 UTC 2025","passed","Thu Nov 13 11:16:01 UTC 2025","","Validate the file level and columns validations for vaccination batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/batch_file_validation.feature: verify that vaccination file will be rejected if file name format is invalid","19196","verify that vaccination file will be rejected if file name format is invalid","features.batchTests.Steps","Thu Nov 13 11:07:23 UTC 2025","passed","Thu Nov 13 11:07:42 UTC 2025","","Validate the file level and columns validations for vaccination batch file","",""
