"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/update_batch.feature: Verify that the API vaccination record will be successful updated and batch file will fail upload due to mandatory field missing","47413","Verify that the API vaccination record will be successful updated and batch file will fail upload due to mandatory field missing","features.batchTests.Steps","Fri Jan 09 10:40:24 UTC 2026","passed","Fri Jan 09 10:41:12 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/create_batch.feature: verify that vaccination record will be successful if mandatory field for site, location and unique URI are invalid in batch file","60705","verify that vaccination record will be successful if mandatory field for site, location and unique URI are invalid in batch file","features.batchTests.Steps","Fri Jan 09 10:31:41 UTC 2026","passed","Fri Jan 09 10:32:42 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if Person nhs number, name and gender is invalid in batch file","51502","verify that vaccination record will be get rejected if Person nhs number, name and gender is invalid in batch file","features.batchTests.Steps","Fri Jan 09 10:28:28 UTC 2026","passed","Fri Jan 09 10:29:19 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/create_batch.feature: Verify that minimum dataset vaccination record will be created through batch file","58190","Verify that minimum dataset vaccination record will be created through batch file","features.batchTests.Steps","Fri Jan 09 10:24:20 UTC 2026","passed","Fri Jan 09 10:25:18 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/create_batch.feature: Verify that full dataset vaccination record will be created through batch file","71187","Verify that full dataset vaccination record will be created through batch file","features.batchTests.Steps","Fri Jan 09 10:23:09 UTC 2026","passed","Fri Jan 09 10:24:20 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get successful if action flag has different cases","55646","verify that vaccination record will be get successful if action flag has different cases","features.batchTests.Steps","Fri Jan 09 10:32:42 UTC 2026","passed","Fri Jan 09 10:33:37 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/update_batch.feature: Verify that the API vaccination record will be successful updated by batch file upload","44931","Verify that the API vaccination record will be successful updated by batch file upload","features.batchTests.Steps","Fri Jan 09 10:38:58 UTC 2026","passed","Fri Jan 09 10:39:42 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/delete_batch.feature: Verify that the API vaccination record will be successful deleted and batch file will successful with mandatory field missing","48239","Verify that the API vaccination record will be successful deleted and batch file will successful with mandatory field missing","features.batchTests.Steps","Fri Jan 09 10:37:12 UTC 2026","passed","Fri Jan 09 10:38:00 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if Person date of birth is invalid in batch file","46191","verify that vaccination record will be get rejected if Person date of birth is invalid in batch file","features.batchTests.Steps","Fri Jan 09 10:27:42 UTC 2026","passed","Fri Jan 09 10:28:28 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/create_batch.feature: Verify that vaccination record will be get rejected if date_and_time is invalid in batch file","46348","Verify that vaccination record will be get rejected if date and time is invalid in batch file","features.batchTests.Steps","Fri Jan 09 10:25:18 UTC 2026","passed","Fri Jan 09 10:26:04 UTC 2026","","Create the immunization event for a patient through batch file","",""
