"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","3261","Verify that the POST Create API for different vaccine types","features.APITests.steps","Wed Dec 10 16:42:18 UTC 2025","passed","Wed Dec 10 16:42:21 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient forename is invalid","1731","Verify that the POST Create API will fail if patient forename is invalid","features.APITests.steps","Wed Dec 10 16:44:17 UTC 2025","passed","Wed Dec 10 16:44:18 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","4065","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Wed Dec 10 16:46:06 UTC 2025","passed","Wed Dec 10 16:46:10 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different supplier fails on access denied","2057","Verify that the POST Create API for different supplier fails on access denied","features.APITests.steps","Wed Dec 10 16:43:01 UTC 2025","passed","Wed Dec 10 16:43:03 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that VACCINATION_PROCEDURE_TERM, VACCINE_PRODUCT_TERM, SITE_OF_VACCINATION_TERM, ROUTE_OF_VACCINATION_TERM fields are mapped to coding.display in imms delta table in case of only one instance of coding","2907","Verify that VACCINATION PROCEDURE TERM, VACCINE PRODUCT TERM, SITE OF VACCINATION TERM, ROUTE OF VACCINATION TERM fields are mapped to coding.display in imms delta table in case of only one instance of coding","features.APITests.steps","Wed Dec 10 16:42:55 UTC 2025","passed","Wed Dec 10 16:42:58 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","3308","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Wed Dec 10 16:45:28 UTC 2025","passed","Wed Dec 10 16:45:31 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if occurrenceDateTime has future or invalid formatted date","1713","Verify that the POST Create API will fail if occurrenceDateTime has future or invalid formatted date","features.APITests.steps","Wed Dec 10 16:43:23 UTC 2025","passed","Wed Dec 10 16:43:25 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the POST method of Search API will be successful with all the valid parameters","3193","Verify that the POST method of Search API will be successful with all the valid parameters","features.APITests.steps","Wed Dec 10 16:46:14 UTC 2025","passed","Wed Dec 10 16:46:17 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the POST method of Search API will be successful with all the valid parameters","3087","Verify that the POST method of Search API will be successful with all the valid parameters","features.APITests.steps","Wed Dec 10 16:46:47 UTC 2025","passed","Wed Dec 10 16:46:50 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","3363","Verify that the POST Create API for different vaccine types","features.APITests.steps","Wed Dec 10 16:42:25 UTC 2025","passed","Wed Dec 10 16:42:28 UTC 2025","","Create the immunization event for a patient","",""
