"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if both date from and date to are invalid","2402","Verify that Search API will throw error if both date from and date to are invalid","features.APITests.steps","Wed Jan 14 10:14:34 UTC 2026","passed","Wed Jan 14 10:14:37 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Verify that the Update API will be successful with invalid but Mod11 compliant NHS Number","4184","Verify that the Update API will be successful with invalid but Mod11 compliant NHS Number","features.APITests.steps","Wed Jan 14 10:15:36 UTC 2026","passed","Wed Jan 14 10:15:40 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/delete.feature: Verify that the Delete event request will fail with unauthorized access for MAVIS supplier","5204","Verify that the Delete event request will fail with unauthorized access for MAVIS supplier","features.APITests.steps","Wed Jan 14 10:11:27 UTC 2026","passed","Wed Jan 14 10:11:32 UTC 2026","","Delete an immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient surname is invalid","1828","Verify that the POST Create API will fail if patient surname is invalid","features.APITests.steps","Wed Jan 14 10:10:55 UTC 2026","passed","Wed Jan 14 10:10:57 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that VACCINATION_PROCEDURE_TERM, VACCINE_PRODUCT_TERM fields are mapped to first instance of coding.display fields in imms delta table","5935","Verify that VACCINATION PROCEDURE TERM, VACCINE PRODUCT TERM fields are mapped to first instance of coding.display fields in imms delta table","features.APITests.steps","Wed Jan 14 10:09:02 UTC 2026","passed","Wed Jan 14 10:09:08 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","4564","Verify that the POST Create API for different vaccine types","features.APITests.steps","Wed Jan 14 10:08:02 UTC 2026","passed","Wed Jan 14 10:08:06 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient surname is invalid","1953","Verify that the POST Create API will fail if patient surname is invalid","features.APITests.steps","Wed Jan 14 10:10:51 UTC 2026","passed","Wed Jan 14 10:10:53 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","6170","Verify that the POST Create API for different vaccine types","features.APITests.steps","Wed Jan 14 10:08:18 UTC 2026","passed","Wed Jan 14 10:08:24 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that VACCINATION_PROCEDURE_TERM, VACCINE_PRODUCT_TERM, SITE_OF_VACCINATION_TERM, ROUTE_OF_VACCINATION_TERM fields are mapped to respective text fields in imms delta table","7866","Verify that VACCINATION PROCEDURE TERM, VACCINE PRODUCT TERM, SITE OF VACCINATION TERM, ROUTE OF VACCINATION TERM fields are mapped to respective text fields in imms delta table","features.APITests.steps","Wed Jan 14 10:08:54 UTC 2026","failed","Wed Jan 14 10:09:02 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Empty search response will be received when no record is found for the given identifier in search request","1732","Empty search response will be received when no record is found for the given identifier in search request","features.APITests.steps","Wed Jan 14 10:15:05 UTC 2026","passed","Wed Jan 14 10:15:07 UTC 2026","","Search the immunization of a patient","",""
