"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if NHS Number is invalid","3771","Verify that Search API will throw error if NHS Number is invalid","features.APITests.steps","Thu Dec 11 15:13:58 UTC 2025","passed","Thu Dec 11 15:14:02 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if non mandatory fields are empty string in batch file","35910","verify that vaccination record will be get rejected if non mandatory fields are empty string in batch file","features.batchTests.Steps","Thu Dec 11 15:27:58 UTC 2025","passed","Thu Dec 11 15:28:34 UTC 2025","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get successful with different valid value in gender field","58210","verify that vaccination record will be get successful with different valid value in gender field","features.batchTests.Steps","Thu Dec 11 15:24:30 UTC 2025","passed","Thu Dec 11 15:25:28 UTC 2025","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if both different combination of dates and include is invalid","3084","Verify that Search API will throw error if both different combination of dates and include is invalid","features.APITests.steps","Thu Dec 11 15:14:15 UTC 2025","passed","Thu Dec 11 15:14:18 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","4288","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Thu Dec 11 15:12:22 UTC 2025","passed","Thu Dec 11 15:12:26 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Flu event is created and search post request fetch the only one record matched with identifier and _elements","4246","Flu event is created and search post request fetch the only one record matched with identifier and  elements","features.APITests.steps","Thu Dec 11 15:15:33 UTC 2025","passed","Thu Dec 11 15:15:37 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if NHS Number is invalid","3365","Verify that Search API will throw error if NHS Number is invalid","features.APITests.steps","Thu Dec 11 15:13:55 UTC 2025","passed","Thu Dec 11 15:13:58 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the POST method of Search API will be successful with all the valid parameters","4221","Verify that the POST method of Search API will be successful with all the valid parameters","features.APITests.steps","Thu Dec 11 15:13:34 UTC 2025","passed","Thu Dec 11 15:13:38 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/read.feature: Deleted event returns 404 on read request","4360","Deleted event returns 404 on read request","features.APITests.steps","Thu Dec 11 15:11:50 UTC 2025","passed","Thu Dec 11 15:11:54 UTC 2025","","Read the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if recorded_date is invalid in batch file","46248","verify that vaccination record will be get rejected if recorded date is invalid in batch file","features.batchTests.Steps","Thu Dec 11 15:20:36 UTC 2025","passed","Thu Dec 11 15:21:22 UTC 2025","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if both NHS Number and Disease Type are invalid","3176","Verify that Search API will throw error if both NHS Number and Disease Type are invalid","features.APITests.steps","Thu Dec 11 15:14:39 UTC 2025","passed","Thu Dec 11 15:14:42 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Verify that the update request will fail for invalid immunization id","2508","Verify that the update request will fail for invalid immunization id","features.APITests.steps","Thu Dec 11 15:17:34 UTC 2025","passed","Thu Dec 11 15:17:36 UTC 2025","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if nhs number is invalid","2699","Verify that the POST Create API will fail if nhs number is invalid","features.APITests.steps","Thu Dec 11 15:10:09 UTC 2025","passed","Thu Dec 11 15:10:11 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","8073","Verify that the POST Create API for different vaccine types","features.APITests.steps","Thu Dec 11 15:08:02 UTC 2025","passed","Thu Dec 11 15:08:10 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if include is invalid","3827","Verify that Search API will throw error if include is invalid","features.APITests.steps","Thu Dec 11 15:14:08 UTC 2025","passed","Thu Dec 11 15:14:12 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if date to is invalid","3533","Verify that Search API will throw error if date to is invalid","features.APITests.steps","Thu Dec 11 15:14:55 UTC 2025","passed","Thu Dec 11 15:14:59 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the POST method of Search API will be successful with all the valid parameters","4208","Verify that the POST method of Search API will be successful with all the valid parameters","features.APITests.steps","Thu Dec 11 15:13:07 UTC 2025","passed","Thu Dec 11 15:13:11 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/read.feature: Flu event is created and updated twice and read request fetch the latest version and Etag","8077","Flu event is created and updated twice and read request fetch the latest version and Etag","features.APITests.steps","Thu Dec 11 15:11:41 UTC 2025","passed","Thu Dec 11 15:11:50 UTC 2025","","Read the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if expiry_date is invalid in batch file","41217","verify that vaccination record will be get rejected if expiry date is invalid in batch file","features.batchTests.Steps","Thu Dec 11 15:21:22 UTC 2025","passed","Thu Dec 11 15:22:04 UTC 2025","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if date from is invalid","3305","Verify that Search API will throw error if date from is invalid","features.APITests.steps","Thu Dec 11 15:14:42 UTC 2025","passed","Thu Dec 11 15:14:45 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if occurrenceDateTime has future or invalid formatted date","2703","Verify that the POST Create API will fail if occurrenceDateTime has future or invalid formatted date","features.APITests.steps","Thu Dec 11 15:09:03 UTC 2025","passed","Thu Dec 11 15:09:06 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the POST method of Search API will be successful with all the valid parameters","4605","Verify that the POST method of Search API will be successful with all the valid parameters","features.APITests.steps","Thu Dec 11 15:13:02 UTC 2025","passed","Thu Dec 11 15:13:07 UTC 2025","","Search the immunization of a patient","",""
