"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the POST method of Search API will be successful with all the valid parameters","2911","Verify that the POST method of Search API will be successful with all the valid parameters","features.APITests.steps","Tue Jan 13 10:38:23 UTC 2026","passed","Tue Jan 13 10:38:26 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Verify that the update request will fail for invalid Etag value","1724","Verify that the update request will fail for invalid Etag value","features.APITests.steps","Tue Jan 13 10:42:03 UTC 2026","passed","Tue Jan 13 10:42:05 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: verify that vaccination record can be updated with valid vaccination detail","3051","verify that vaccination record can be updated with valid vaccination detail","features.APITests.steps","Tue Jan 13 10:40:36 UTC 2026","passed","Tue Jan 13 10:40:39 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the POST method of Search API will be successful with all the valid parameters","2855","Verify that the POST method of Search API will be successful with all the valid parameters","features.APITests.steps","Tue Jan 13 10:38:14 UTC 2026","passed","Tue Jan 13 10:38:17 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient gender is invalid","2522","Verify that the POST Create API will fail if patient gender is invalid","features.APITests.steps","Tue Jan 13 10:36:25 UTC 2026","passed","Tue Jan 13 10:36:28 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","2913","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Tue Jan 13 10:37:26 UTC 2026","passed","Tue Jan 13 10:37:29 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","3300","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Tue Jan 13 10:37:35 UTC 2026","passed","Tue Jan 13 10:37:38 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if both different combination of dates and include is invalid","2188","Verify that Search API will throw error if both different combination of dates and include is invalid","features.APITests.steps","Tue Jan 13 10:39:14 UTC 2026","passed","Tue Jan 13 10:39:16 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if date to is invalid","2047","Verify that Search API will throw error if date to is invalid","features.APITests.steps","Tue Jan 13 10:39:42 UTC 2026","passed","Tue Jan 13 10:39:44 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if occurrenceDateTime has future or invalid formatted date","1677","Verify that the POST Create API will fail if occurrenceDateTime has future or invalid formatted date","features.APITests.steps","Tue Jan 13 10:35:01 UTC 2026","passed","Tue Jan 13 10:35:03 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient's data of birth has future or invalid formatted date","1587","Verify that the POST Create API will fail if patient's data of birth has future or invalid formatted date","features.APITests.steps","Tue Jan 13 10:35:31 UTC 2026","passed","Tue Jan 13 10:35:33 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Flu event is created and search post request fetch the only one record matched with identifier","8516","Flu event is created and search post request fetch the only one record matched with identifier","features.APITests.steps","Tue Jan 13 10:40:00 UTC 2026","passed","Tue Jan 13 10:40:09 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Verify that the update request will fail for invalid immunization id","8689","Verify that the update request will fail for invalid immunization id","features.APITests.steps","Tue Jan 13 10:41:53 UTC 2026","failed","Tue Jan 13 10:42:01 UTC 2026","","Update the immunization of a patient","",""
