"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if both different combination of dates and include is invalid","3214","Verify that Search API will throw error if both different combination of dates and include is invalid","features.APITests.steps","Wed Nov 05 12:13:12 UTC 2025","passed","Wed Nov 05 12:13:15 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient forename is invalid","2548","Verify that the POST Create API will fail if patient forename is invalid","features.APITests.steps","Wed Nov 05 12:09:56 UTC 2025","passed","Wed Nov 05 12:09:59 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the POST method of Search API will be successful with all the valid parameters","4376","Verify that the POST method of Search API will be successful with all the valid parameters","features.APITests.steps","Wed Nov 05 12:12:11 UTC 2025","passed","Wed Nov 05 12:12:15 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if occurrenceDateTime has future or invalid formatted date","2513","Verify that the POST Create API will fail if occurrenceDateTime has future or invalid formatted date","features.APITests.steps","Wed Nov 05 12:09:01 UTC 2025","passed","Wed Nov 05 12:09:03 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if date to is invalid","3327","Verify that Search API will throw error if date to is invalid","features.APITests.steps","Wed Nov 05 12:13:56 UTC 2025","passed","Wed Nov 05 12:13:59 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Verify that the updated event request will fail with forbidden access for MAVIS supplier","5396","Verify that the updated event request will fail with forbidden access for MAVIS supplier","features.APITests.steps","Wed Nov 05 12:14:53 UTC 2025","passed","Wed Nov 05 12:14:58 UTC 2025","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if both date from and date to are invalid","3222","Verify that Search API will throw error if both date from and date to are invalid","features.APITests.steps","Wed Nov 05 12:14:10 UTC 2025","passed","Wed Nov 05 12:14:14 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","4429","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Wed Nov 05 12:11:36 UTC 2025","passed","Wed Nov 05 12:11:41 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient gender is invalid","2606","Verify that the POST Create API will fail if patient gender is invalid","features.APITests.steps","Wed Nov 05 12:10:17 UTC 2025","passed","Wed Nov 05 12:10:19 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Flu event is created and search post request fetch the only one record matched with identifier and _elements with correct version id","6181","Flu event is created and search post request fetch the only one record matched with identifier and  elements with correct version id","features.APITests.steps","Wed Nov 05 12:14:38 UTC 2025","passed","Wed Nov 05 12:14:45 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","4360","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Wed Nov 05 12:11:23 UTC 2025","passed","Wed Nov 05 12:11:27 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/delete.feature: Verify that the Delete API will be successful with all the valid parameters","4679","Verify that the Delete API will be successful with all the valid parameters","features.APITests.steps","Wed Nov 05 12:10:25 UTC 2025","passed","Wed Nov 05 12:10:29 UTC 2025","","Delete an immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient's data of birth has future or invalid formatted date","2577","Verify that the POST Create API will fail if patient's data of birth has future or invalid formatted date","features.APITests.steps","Wed Nov 05 12:09:21 UTC 2025","passed","Wed Nov 05 12:09:24 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient's data of birth has future or invalid formatted date","2562","Verify that the POST Create API will fail if patient's data of birth has future or invalid formatted date","features.APITests.steps","Wed Nov 05 12:09:30 UTC 2025","passed","Wed Nov 05 12:09:32 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","4356","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Wed Nov 05 12:11:45 UTC 2025","passed","Wed Nov 05 12:11:49 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if date from is invalid","3432","Verify that Search API will throw error if date from is invalid","features.APITests.steps","Wed Nov 05 12:13:42 UTC 2025","passed","Wed Nov 05 12:13:46 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if doseNumberPositiveInt is not valid","2553","Verify that the POST Create API will fail if doseNumberPositiveInt is not valid","features.APITests.steps","Wed Nov 05 12:08:45 UTC 2025","passed","Wed Nov 05 12:08:48 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","4720","Verify that the POST Create API for different vaccine types","features.APITests.steps","Wed Nov 05 12:07:47 UTC 2025","passed","Wed Nov 05 12:07:52 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if both date from and date to are invalid","3450","Verify that Search API will throw error if both date from and date to are invalid","features.APITests.steps","Wed Nov 05 12:14:04 UTC 2025","passed","Wed Nov 05 12:14:07 UTC 2025","","Search the immunization of a patient","",""
