"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","4565","Verify that the POST Create API for different vaccine types","features.APITests.steps","Wed Nov 26 18:30:53 UTC 2025","passed","Wed Nov 26 18:30:57 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if recorded has future or invalid formatted date","2219","Verify that the POST Create API will fail if recorded has future or invalid formatted date","features.APITests.steps","Wed Nov 26 18:32:33 UTC 2025","passed","Wed Nov 26 18:32:35 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: verify that vaccination record can be updated with valid vaccination detail","4170","verify that vaccination record can be updated with valid vaccination detail","features.APITests.steps","Wed Nov 26 18:38:59 UTC 2025","passed","Wed Nov 26 18:39:03 UTC 2025","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Flu event is created and search post request fetch the only one record matched with identifier and _elements","3822","Flu event is created and search post request fetch the only one record matched with identifier and  elements","features.APITests.steps","Wed Nov 26 18:38:19 UTC 2025","passed","Wed Nov 26 18:38:23 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if Disease Type is invalid","2818","Verify that Search API will throw error if Disease Type is invalid","features.APITests.steps","Wed Nov 26 18:37:23 UTC 2025","passed","Wed Nov 26 18:37:26 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the POST method of Search API will be successful with all the valid parameters","4176","Verify that the POST method of Search API will be successful with all the valid parameters","features.APITests.steps","Wed Nov 26 18:36:40 UTC 2025","passed","Wed Nov 26 18:36:44 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if Disease Type is invalid","3468","Verify that Search API will throw error if Disease Type is invalid","features.APITests.steps","Wed Nov 26 18:37:20 UTC 2025","passed","Wed Nov 26 18:37:23 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if doseNumberPositiveInt is not valid","2257","Verify that the POST Create API will fail if doseNumberPositiveInt is not valid","features.APITests.steps","Wed Nov 26 18:32:06 UTC 2025","passed","Wed Nov 26 18:32:08 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","3672","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Wed Nov 26 18:34:51 UTC 2025","passed","Wed Nov 26 18:34:55 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if Disease Type is invalid","2884","Verify that Search API will throw error if Disease Type is invalid","features.APITests.steps","Wed Nov 26 18:37:17 UTC 2025","passed","Wed Nov 26 18:37:20 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that VACCINATION_PROCEDURE_TERM, VACCINE_PRODUCT_TERM, SITE_OF_VACCINATION_TERM, ROUTE_OF_VACCINATION_TERM fields are mapped to correct instance of coding.display fields in imms delta table","6601","Verify that VACCINATION PROCEDURE TERM, VACCINE PRODUCT TERM, SITE OF VACCINATION TERM, ROUTE OF VACCINATION TERM fields are mapped to correct instance of coding.display fields in imms delta table","features.APITests.steps","Wed Nov 26 18:31:36 UTC 2025","passed","Wed Nov 26 18:31:42 UTC 2025","","Create the immunization event for a patient","",""
