"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/delete_batch.feature: Delete immunization event for a patient through batch file","51981","Delete immunization event for a patient through batch file","features.batchTests.Steps","Wed Jan 14 12:45:17 UTC 2026","passed","Wed Jan 14 12:46:09 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/update_batch.feature: Update immunization event for a patient through batch file","51983","Update immunization event for a patient through batch file","features.batchTests.Steps","Wed Jan 14 12:47:36 UTC 2026","passed","Wed Jan 14 12:48:28 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/update_batch.feature: Verify that the batch vaccination record will be successful updated by API request","45134","Verify that the batch vaccination record will be successful updated by API request","features.batchTests.Steps","Wed Jan 14 12:49:09 UTC 2026","passed","Wed Jan 14 12:49:54 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if recorded_date is invalid in batch file","44146","verify that vaccination record will be get rejected if recorded date is invalid in batch file","features.batchTests.Steps","Wed Jan 14 12:36:51 UTC 2026","passed","Wed Jan 14 12:37:35 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if Person nhs number, name and gender is invalid in batch file","44587","verify that vaccination record will be get rejected if Person nhs number, name and gender is invalid in batch file","features.batchTests.Steps","Wed Jan 14 12:38:59 UTC 2026","failed","Wed Jan 14 12:39:44 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if Person date of birth is invalid in batch file","39005","verify that vaccination record will be get rejected if Person date of birth is invalid in batch file","features.batchTests.Steps","Wed Jan 14 12:38:20 UTC 2026","passed","Wed Jan 14 12:38:59 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/delete_batch.feature: Verify that the API vaccination record will be successful deleted by batch file upload","47948","Verify that the API vaccination record will be successful deleted by batch file upload","features.batchTests.Steps","Wed Jan 14 12:46:09 UTC 2026","passed","Wed Jan 14 12:46:56 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/update_batch.feature: Verify that the API vaccination record will be successful updated by batch file upload","40267","Verify that the API vaccination record will be successful updated by batch file upload","features.batchTests.Steps","Wed Jan 14 12:48:28 UTC 2026","passed","Wed Jan 14 12:49:09 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get successful if performer is invalid in batch file","48487","verify that vaccination record will be get successful if performer is invalid in batch file","features.batchTests.Steps","Wed Jan 14 12:39:44 UTC 2026","passed","Wed Jan 14 12:40:33 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get successful with different valid value in gender field","46416","verify that vaccination record will be get successful with different valid value in gender field","features.batchTests.Steps","Wed Jan 14 12:40:33 UTC 2026","passed","Wed Jan 14 12:41:19 UTC 2026","","Create the immunization event for a patient through batch file","",""
