"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/delete.feature: Verify that the Delete event request will fail with Not found error","1637","Verify that the Delete event request will fail with Not found error","features.APITests.steps","Mon Nov 24 15:31:07 UTC 2025","passed","Mon Nov 24 15:31:09 UTC 2025","","Delete an immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if occurrenceDateTime has future or invalid formatted date","1514","Verify that the POST Create API will fail if occurrenceDateTime has future or invalid formatted date","features.APITests.steps","Mon Nov 24 15:29:58 UTC 2025","passed","Mon Nov 24 15:30:00 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/read.feature: Verify that the Read method of API will be successful and fetch valid imms event detail","2755","Verify that the Read method of API will be successful and fetch valid imms event detail","features.APITests.steps","Mon Nov 24 15:31:17 UTC 2025","passed","Mon Nov 24 15:31:20 UTC 2025","","Read the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if Disease Type is invalid","2043","Verify that Search API will throw error if Disease Type is invalid","features.APITests.steps","Mon Nov 24 15:32:52 UTC 2025","passed","Mon Nov 24 15:32:54 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/read.feature: Flu event is created and updated twice and read request fetch the latest version and Etag","5777","Flu event is created and updated twice and read request fetch the latest version and Etag","features.APITests.steps","Mon Nov 24 15:31:20 UTC 2025","passed","Mon Nov 24 15:31:25 UTC 2025","","Read the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if both date from and date to are invalid","2026","Verify that Search API will throw error if both date from and date to are invalid","features.APITests.steps","Mon Nov 24 15:33:16 UTC 2025","passed","Mon Nov 24 15:33:18 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Verify that the update request will fail for invalid Etag value","1683","Verify that the update request will fail for invalid Etag value","features.APITests.steps","Mon Nov 24 15:34:51 UTC 2025","passed","Mon Nov 24 15:34:52 UTC 2025","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","3207","Verify that the POST Create API for different vaccine types","features.APITests.steps","Mon Nov 24 15:28:52 UTC 2025","passed","Mon Nov 24 15:28:55 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient gender is invalid","1554","Verify that the POST Create API will fail if patient gender is invalid","features.APITests.steps","Mon Nov 24 15:30:53 UTC 2025","passed","Mon Nov 24 15:30:55 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient surname is invalid","1533","Verify that the POST Create API will fail if patient surname is invalid","features.APITests.steps","Mon Nov 24 15:30:34 UTC 2025","passed","Mon Nov 24 15:30:35 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Verify that the Update API will be fails if patient's date of birth has future or invalid formatted date","2553","Verify that the Update API will be fails if patient's date of birth has future or invalid formatted date","features.APITests.steps","Mon Nov 24 15:34:37 UTC 2025","passed","Mon Nov 24 15:34:39 UTC 2025","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: verify that vaccination record can be updated with valid vaccination detail","3483","verify that vaccination record can be updated with valid vaccination detail","features.APITests.steps","Mon Nov 24 15:33:49 UTC 2025","passed","Mon Nov 24 15:33:53 UTC 2025","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Verify that update will be successful when request is triggered by other supplier with authorize permission","4345","Verify that update will be successful when request is triggered by other supplier with authorize permission","features.APITests.steps","Mon Nov 24 15:33:58 UTC 2025","passed","Mon Nov 24 15:34:02 UTC 2025","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if recorded has future or invalid formatted date","1532","Verify that the POST Create API will fail if recorded has future or invalid formatted date","features.APITests.steps","Mon Nov 24 15:30:07 UTC 2025","passed","Mon Nov 24 15:30:08 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if date from is invalid","2205","Verify that Search API will throw error if date from is invalid","features.APITests.steps","Mon Nov 24 15:33:01 UTC 2025","passed","Mon Nov 24 15:33:03 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if expiration date has invalid formatted date","1614","Verify that the POST Create API will fail if expiration date has invalid formatted date","features.APITests.steps","Mon Nov 24 15:30:19 UTC 2025","passed","Mon Nov 24 15:30:21 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","3083","Verify that the POST Create API for different vaccine types","features.APITests.steps","Mon Nov 24 15:29:01 UTC 2025","passed","Mon Nov 24 15:29:04 UTC 2025","","Create the immunization event for a patient","",""
