"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if Disease Type is invalid","2103","Verify that Search API will throw error if Disease Type is invalid","features.APITests.steps","Thu Nov 06 20:39:43 UTC 2025","failed","Thu Nov 06 20:39:45 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if date from is invalid","2336","Verify that Search API will throw error if date from is invalid","features.APITests.steps","Thu Nov 06 20:39:55 UTC 2025","passed","Thu Nov 06 20:39:57 UTC 2025","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get successful if performer is invalid in batch file","51201","verify that vaccination record will be get successful if performer is invalid in batch file","features.batchTests.Steps","Thu Nov 06 20:48:09 UTC 2025","passed","Thu Nov 06 20:49:00 UTC 2025","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if recorded has future or invalid formatted date","1547","Verify that the POST Create API will fail if recorded has future or invalid formatted date","features.APITests.steps","Thu Nov 06 20:36:22 UTC 2025","passed","Thu Nov 06 20:36:24 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Verify that the Update API will be successful with all the valid parameters","3772","Verify that the Update API will be successful with all the valid parameters","features.APITests.steps","Thu Nov 06 20:40:46 UTC 2025","passed","Thu Nov 06 20:40:50 UTC 2025","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient surname is invalid","1590","Verify that the POST Create API will fail if patient surname is invalid","features.APITests.steps","Thu Nov 06 20:37:11 UTC 2025","passed","Thu Nov 06 20:37:12 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient's data of birth has future or invalid formatted date","3173","Verify that the POST Create API will fail if patient's data of birth has future or invalid formatted date","features.APITests.steps","Thu Nov 06 20:36:46 UTC 2025","passed","Thu Nov 06 20:36:49 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if occurrenceDateTime has future or invalid formatted date","1588","Verify that the POST Create API will fail if occurrenceDateTime has future or invalid formatted date","features.APITests.steps","Thu Nov 06 20:36:15 UTC 2025","passed","Thu Nov 06 20:36:17 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if expiration date has invalid formatted date","1568","Verify that the POST Create API will fail if expiration date has invalid formatted date","features.APITests.steps","Thu Nov 06 20:36:53 UTC 2025","passed","Thu Nov 06 20:36:54 UTC 2025","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if both different combination of dates and include is invalid","2092","Verify that Search API will throw error if both different combination of dates and include is invalid","features.APITests.steps","Thu Nov 06 20:39:36 UTC 2025","passed","Thu Nov 06 20:39:38 UTC 2025","","Search the immunization of a patient","",""
